Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Country,Region,State,City,Postal Code,Order Date,Ship Date,Profit,Quantity,Sales,Order ID,Line Key,Base Margin Imputed,Order ID Shared,Returned,Manager,Ship Days,Order Month,Order Month Name,Order Week,Order Weekday,Order Quarter,Gross Sales,Discount Amount,Profit Margin,Is Loss,Margin Gap,Discount Band,Order Size Band,Ship Speed,Priority Rank,State Code
22601,Not Specified,0.09,19.98,8.68,1989,David Weaver,Regular Air,Home Office,Office Supplies,Paper,Small Box,Southworth 25% Cotton Premium Laser Paper and Envelopes,0.37,United States,West,Utah,Holladay,84117,2015-01-21,2015-01-22,6.680399999999999,5,93.19,90000,1102,False,False,False,William,1,2015-01-01,Jan,4,Wednesday,Q1,99.9,8.991,0.07168580319776799,False,-0.29831419680223203,7-9%,<100,Same/next day,5,UT
20554,High,0.01,30.98,6.5,1989,David Weaver,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Belkin ErgoBoard™ Keyboard,0.64,United States,West,Utah,Holladay,84117,2015-05-15,2015-05-16,46.29,11,363.37,90001,1103,False,False,False,William,1,2015-05-01,May,20,Friday,Q2,340.78000000000003,3.4078000000000004,0.12739081377108732,False,-0.5126091862289127,1-3%,100-500,Same/next day,2,UT
20555,High,0.01,40.99,19.99,1989,David Weaver,Regular Air,Corporate,Office Supplies,Paper,Small Box,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",0.36,United States,West,Utah,Holladay,84117,2015-05-15,2015-05-18,177.79,11,480.75,90001,1104,False,False,False,William,3,2015-05-01,May,20,Friday,Q2,450.89000000000004,4.508900000000001,0.3698179927197088,False,0.00981799271970879,1-3%,100-500,2-3 days,2,UT
21723,Medium,0.1,1.6,1.29,1989,David Weaver,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Sanford Pocket Accent® Highlighters,0.42,United States,West,Utah,Holladay,84117,2015-04-30,2015-04-30,-14.990400000000001,11,16.88,90003,1105,False,False,False,William,0,2015-04-01,Apr,18,Thursday,Q2,17.6,1.7600000000000002,-0.8880568720379148,True,-1.3080568720379149,10%+,<100,Same/next day,3,UT
25417,Medium,0.0,47.9,5.86,1991,Paula Hubbard,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1938,0.37,United States,West,Utah,Kearns,84118,2015-02-22,2015-02-24,638.3811,18,925.19,90002,1106,False,False,False,William,2,2015-02-01,Feb,8,Sunday,Q1,862.1999999999999,0.0,0.69,False,0.31999999999999995,0%,500-2k,2-3 days,3,UT
19797,Not Specified,0.1,125.99,8.99,1997,Harriet Bowman,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,5170i,0.57,United States,South,South Carolina,Hilton Head Island,29915,2015-01-25,2015-01-28,17.652,4,408.66,90333,1107,False,False,False,Sam,3,2015-01-01,Jan,4,Sunday,Q1,503.96,50.396,0.04319483188959037,False,-0.5268051681104096,10%+,100-500,2-3 days,5,SC
19581,Medium,0.01,16.48,1.99,1997,Harriet Bowman,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,Maxell DVD-RAM Discs,0.42,United States,South,South Carolina,Hilton Head Island,29915,2015-05-07,2015-05-08,739.674,7,122.93,90334,1108,False,False,False,Sam,1,2015-05-01,May,19,Thursday,Q2,115.36,1.1536,6.017034084438298,False,5.597034084438298,1-3%,100-500,Same/next day,3,SC
21003,Low,0.0,24.92,12.98,1997,Harriet Bowman,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,GBC Standard Therm-A-Bind Covers,0.39,United States,South,South Carolina,Hilton Head Island,29915,2015-06-02,2015-06-02,-23.156,1,32.66,90335,1109,False,False,False,Sam,0,2015-06-01,Jun,23,Tuesday,Q2,24.92,0.0,-0.7090018371096143,True,-1.0990018371096144,0%,<100,Same/next day,4,SC
20392,Not Specified,0.06,4.42,4.99,1998,Judy Frazier,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,Grip Seal Envelopes,0.38,United States,East,New York,East Massapequa,11758,2015-06-03,2015-06-05,-10.435,3,14.85,90568,1110,False,False,False,Erin,2,2015-06-01,Jun,23,Wednesday,Q2,13.26,0.7956,-0.7026936026936027,True,-1.0826936026936027,4-6%,<100,2-3 days,5,NY
24075,Medium,0.06,4.24,5.41,2004,James Dickinson Ball,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Storex DuraTech Recycled Plastic Frosted Binders,0.35,United States,West,Montana,Bozeman,59715,2015-04-17,2015-04-19,-78.91668,10,45.0,91277,1111,False,False,False,William,2,2015-04-01,Apr,16,Friday,Q2,42.400000000000006,2.544,-1.753704,True,-2.103704,4-6%,<100,2-3 days,3,MT
24076,Medium,0.04,6783.02,24.49,2004,James Dickinson Ball,Regular Air,Home Office,Technology,Office Machines,Large Box,Polycom ViewStation™ ISDN Videoconferencing Unit,0.39,United States,West,Montana,Bozeman,59715,2015-04-17,2015-04-19,-13562.637407999999,1,6569.07,91277,1112,False,False,False,William,2,2015-04-01,Apr,16,Friday,Q2,6783.02,271.3208,-2.0646206248373056,True,-2.4546206248373057,4-6%,2k-10k,2-3 days,3,MT
25251,Not Specified,0.03,5.78,5.37,2006,Cynthia Khan,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1950,0.36,United States,West,Colorado,Durango,81301,2015-03-05,2015-03-06,-63.35,15,88.22,88798,1113,False,False,False,William,1,2015-03-01,Mar,10,Thursday,Q1,86.7,2.601,-0.7180911357968714,True,-1.0780911357968714,1-3%,<100,Same/next day,5,CO
20006,Medium,0.1,10.48,2.89,2016,Wayne Bean,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Staples Battery-Operated Desktop Pencil Sharpener,0.6,United States,Central,Michigan,Southgate,48195,2015-06-18,2015-06-19,-8.904,4,40.29,86874,1114,False,False,False,Chris,1,2015-06-01,Jun,25,Thursday,Q2,41.92,4.192,-0.22099776619508563,True,-0.8209977661950856,10%+,<100,Same/next day,3,MI
18989,High,0.07,39.48,1.99,2014,Cathy Simon,Regular Air,Home Office,Technology,Computer Peripherals,Small Pack,"80 Minute CD-R Spindle, 100/Pack - Staples",0.54,United States,Central,Iowa,Council Bluffs,51503,2015-03-22,2015-03-24,88.72,4,151.27,88367,1115,False,False,False,Chris,2,2015-03-01,Mar,12,Sunday,Q1,157.92,11.0544,0.5865009585509353,False,0.04650095855093528,7-9%,100-500,2-3 days,2,IA
18990,High,0.0,4.91,0.5,2014,Cathy Simon,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery 493,0.36,United States,Central,Iowa,Council Bluffs,51503,2015-03-22,2015-03-24,7.251899999999999,2,10.51,88367,1116,False,False,False,Chris,2,2015-03-01,Mar,12,Sunday,Q1,9.82,0.0,0.69,False,0.32999999999999996,0%,<100,2-3 days,2,IA
21573,Critical,0.06,6.48,7.49,2014,Cathy Simon,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 220,0.37,United States,Central,Iowa,Council Bluffs,51503,2015-04-04,2015-04-04,-191.49,12,74.93,88368,1117,False,False,False,Chris,0,2015-04-01,Apr,14,Saturday,Q2,77.76,4.6656,-2.5555852128653407,True,-2.925585212865341,4-6%,<100,Same/next day,1,IA
25557,Critical,0.02,120.98,58.64,2020,Erika Jordan,Delivery Truck,Home Office,Furniture,Bookcases,Jumbo Box,O'Sullivan Living Dimensions 2-Shelf Bookcases,0.75,United States,East,Pennsylvania,Plum,15239,2015-02-13,2015-02-15,-1330.5,11,1370.99,86933,1118,False,False,False,Erin,2,2015-02-01,Feb,7,Friday,Q1,1330.78,26.6156,-0.9704665971305407,True,-1.7204665971305406,1-3%,500-2k,2-3 days,1,PA
22145,Critical,0.04,120.97,7.11,2030,Lindsay O'Connell,Regular Air,Corporate,Technology,Office Machines,Medium Box,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,0.36,United States,Central,Texas,Greenville,75401,2015-03-17,2015-03-17,1320.5495999999998,16,1913.84,91059,1119,False,False,False,Chris,0,2015-03-01,Mar,12,Tuesday,Q1,1935.52,77.4208,0.69,False,0.32999999999999996,4-6%,500-2k,Same/next day,1,TX
22146,Critical,0.0,195.99,4.2,2030,Lindsay O'Connell,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,688,0.6,United States,Central,Texas,Greenville,75401,2015-03-17,2015-03-19,1585.5030000000002,16,2692.12,91059,1120,False,False,False,Chris,2,2015-03-01,Mar,12,Tuesday,Q1,3135.84,0.0,0.5889421719685601,False,-0.011057828031439842,0%,2k-10k,2-3 days,1,TX
20654,Medium,0.03,55.98,4.86,2030,Lindsay O'Connell,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1908,0.36,United States,Central,Texas,Greenville,75401,2015-03-18,2015-03-20,526.0422,13,762.38,91060,1121,False,False,False,Chris,2,2015-03-01,Mar,12,Wednesday,Q1,727.74,21.8322,0.69,False,0.32999999999999996,1-3%,500-2k,2-3 days,3,TX
25918,Critical,0.1,1.89,0.76,2035,Jon Ward,Regular Air,Consumer,Office Supplies,Rubber Bands,Wrap Bag,Revere Boxed Rubber Bands by Revere,0.83,United States,South,Florida,Palm Beach Gardens,33403,2015-05-18,2015-05-20,-40.432,20,36.72,87117,1122,False,False,False,Sam,2,2015-05-01,May,21,Monday,Q2,37.8,3.78,-1.1010893246187365,True,-1.9310893246187364,10%+,<100,2-3 days,1,FL
19733,Not Specified,0.0,73.98,14.52,2037,Lynda Herman,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Keytronic French Keyboard,0.65,United States,West,Montana,Bozeman,59715,2015-03-12,2015-03-14,-88.61,4,305.71,89333,1123,False,False,False,William,2,2015-03-01,Mar,11,Thursday,Q1,295.92,0.0,-0.28984985770828564,True,-0.9398498577082857,0%,100-500,2-3 days,5,MT
22018,High,0.06,40.99,17.48,2038,Peter Adams,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1893,0.36,United States,East,New York,Mount Vernon,10550,2015-04-21,2015-04-21,109.16,7,277.12,89334,1124,False,False,False,Erin,0,2015-04-01,Apr,17,Tuesday,Q2,286.93,17.2158,0.39390877598152424,False,0.03390877598152425,4-6%,100-500,Same/next day,2,NY
24731,Low,0.09,20.99,2.5,2044,Jay Simon,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory37,0.81,United States,South,Arkansas,Rogers,72756,2015-06-24,2015-07-01,-136.122,6,100.11,88692,1125,False,False,False,Sam,7,2015-06-01,Jun,26,Wednesday,Q2,125.94,11.3346,-1.359724303266407,True,-2.169724303266407,7-9%,100-500,4-7 days,4,AR
22970,Critical,0.04,4.28,5.68,2046,Eileen Schwartz,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 199,0.4,United States,Central,Kansas,Liberal,67901,2015-06-12,2015-06-14,-27.375,7,31.54,88219,1126,False,False,False,Chris,2,2015-06-01,Jun,24,Friday,Q2,29.96,1.1984000000000001,-0.8679454660748256,True,-1.2679454660748255,4-6%,<100,2-3 days,1,KS
22971,Critical,0.06,376.13,85.63,2046,Eileen Schwartz,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Bretford Rectangular Conference Table Tops,0.74,United States,Central,Kansas,Liberal,67901,2015-06-12,2015-06-14,-435.7575,13,4634.69,88219,1127,False,False,False,Chris,2,2015-06-01,Jun,24,Friday,Q2,4889.69,293.3814,-0.0940208514485327,True,-0.8340208514485327,4-6%,2k-10k,2-3 days,1,KS
22972,Critical,0.06,424.21,110.2,2046,Eileen Schwartz,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Bush Advantage Collection® Racetrack Conference Table,0.67,United States,Central,Kansas,Liberal,67901,2015-06-12,2015-06-13,682.53,17,7304.03,88219,1128,False,False,False,Chris,1,2015-06-01,Jun,24,Friday,Q2,7211.57,432.69419999999997,0.09344567314208731,False,-0.5765543268579127,4-6%,2k-10k,Same/next day,1,KS
22973,Critical,0.06,195.99,8.99,2046,Eileen Schwartz,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,T28 WORLD,0.6,United States,Central,Kansas,Liberal,67901,2015-06-12,2015-06-14,-277.22200000000004,4,632.65,88219,1129,False,False,False,Chris,2,2015-06-01,Jun,24,Friday,Q2,783.96,47.0376,-0.4381917331858058,True,-1.0381917331858057,4-6%,500-2k,2-3 days,1,KS
18497,High,0.03,15.28,1.99,2049,Kenneth Pollock,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Memorex 4.7GB DVD+R, 3/Pack",0.42,United States,South,Virginia,Harrisonburg,22801,2015-06-21,2015-06-23,-266.68600000000004,19,290.98,88220,1130,False,False,False,Sam,2,2015-06-01,Jun,25,Sunday,Q2,290.32,8.7096,-0.9165097257543474,True,-1.3365097257543475,1-3%,100-500,2-3 days,2,VA
18498,High,0.09,1.76,0.7,2049,Kenneth Pollock,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 326,0.56,United States,South,Virginia,Harrisonburg,22801,2015-06-21,2015-06-24,-12.277999999999999,13,21.77,88220,1131,False,False,False,Sam,3,2015-06-01,Jun,25,Sunday,Q2,22.88,2.0591999999999997,-0.5639871382636655,True,-1.1239871382636655,7-9%,<100,2-3 days,2,VA
18251,Not Specified,0.07,31.78,1.99,2052,Francis Kendall,Regular Air,Home Office,Technology,Computer Peripherals,Small Pack,"Memorex 4.7GB DVD-RAM, 3/Pack",0.42,United States,West,New Mexico,Albuquerque,87105,2015-02-19,2015-02-21,265.1118,13,384.22,87234,1132,False,False,False,William,2,2015-02-01,Feb,8,Thursday,Q1,413.14,28.919800000000002,0.69,False,0.26999999999999996,7-9%,100-500,2-3 days,5,NM
18252,Not Specified,0.0,5.98,2.5,2052,Francis Kendall,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,Wausau Papers Astrobrights® Colored Envelopes,0.36,United States,West,New Mexico,Albuquerque,87105,2015-02-19,2015-02-20,9.5608,5,31.64,87234,1133,False,False,False,William,1,2015-02-01,Feb,8,Thursday,Q1,29.900000000000002,0.0,0.3021744627054362,False,-0.0578255372945638,0%,<100,Same/next day,5,NM
18253,Not Specified,0.1,35.99,1.1,2052,Francis Kendall,Express Air,Home Office,Technology,Telephones and Communication,Small Box,Accessory35,0.55,United States,West,New Mexico,Albuquerque,87105,2015-02-19,2015-02-20,390.09839999999997,19,565.36,87234,1134,False,False,False,William,1,2015-02-01,Feb,8,Thursday,Q1,683.8100000000001,68.38100000000001,0.69,False,0.1399999999999999,10%+,500-2k,Same/next day,5,NM
20481,Medium,0.07,5.98,5.46,2058,Louise Webster Sharma,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1983,0.36,United States,South,North Carolina,Hickory,28601,2015-02-13,2015-02-15,46.65,5,32.76,88040,1135,False,False,False,Sam,2,2015-02-01,Feb,7,Friday,Q1,29.900000000000002,2.0930000000000004,1.423992673992674,False,1.063992673992674,7-9%,<100,2-3 days,3,NC
23499,Not Specified,0.09,28.48,1.99,2059,Nathan Newton,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Memorex 4.7GB DVD+RW, 3/Pack",0.4,United States,South,North Carolina,High Point,27260,2015-01-17,2015-01-18,-1250.746,13,336.92,88039,1136,False,False,False,Sam,1,2015-01-01,Jan,3,Saturday,Q1,370.24,33.3216,-3.7122937195773478,True,-4.112293719577348,7-9%,100-500,Same/next day,5,NC
21632,Critical,0.1,9.85,4.82,2059,Nathan Newton,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Lumber Crayons,0.47,United States,South,North Carolina,High Point,27260,2015-03-27,2015-03-28,374.904,12,114.91,88041,1137,False,False,False,Sam,1,2015-03-01,Mar,13,Friday,Q1,118.19999999999999,11.82,3.2625881124358194,False,2.792588112435819,10%+,100-500,Same/next day,1,NC
21633,Critical,0.04,125.99,7.69,2059,Nathan Newton,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,Timeport L7089,0.58,United States,South,North Carolina,High Point,27260,2015-03-27,2015-03-28,-528.836,9,934.52,88041,1138,False,False,False,Sam,1,2015-03-01,Mar,13,Friday,Q1,1133.9099999999999,45.356399999999994,-0.5658905106364766,True,-1.1458905106364765,4-6%,500-2k,Same/next day,1,NC
20841,Medium,0.02,240.98,60.2,2061,Marianne Carey,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",0.56,United States,Central,Nebraska,North Platte,69101,2015-01-29,2015-01-31,-272.71320000000003,1,260.66,87146,1139,False,True,False,Chris,2,2015-01-01,Jan,5,Thursday,Q1,240.98,4.8196,-1.0462410803345354,True,-1.6062410803345355,1-3%,100-500,2-3 days,3,NE
20840,Medium,0.02,420.98,19.99,2062,Alfred Singh,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,GBC DocuBind 200 Manual Binding Machine,0.35,United States,South,Virginia,Mechanicsville,23111,2015-01-29,2015-02-01,-162.694,10,4249.37,87146,1140,False,True,False,Sam,3,2015-01-01,Jan,5,Thursday,Q1,4209.8,84.19600000000001,-0.0382866166043437,True,-0.38828661660434366,1-3%,2k-10k,2-3 days,3,VA
22511,Low,0.04,291.73,48.8,2062,Alfred Singh,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs,0.56,United States,South,Virginia,Mechanicsville,23111,2015-06-26,2015-06-30,-115.9039,22,6676.61,87148,1141,False,False,False,Sam,4,2015-06-01,Jun,26,Friday,Q2,6418.06,256.7224,-0.017359693017863855,True,-0.5773596930178639,4-6%,2k-10k,4-7 days,4,VA
25759,Low,0.06,300.97,7.18,2063,Todd D Norris,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Gyration Ultra Professional Cordless Optical Suite,0.48,United States,South,Virginia,Newport News,23602,2015-05-08,2015-05-08,-729.9879999999999,1,291.4,87147,1142,False,False,False,Sam,0,2015-05-01,May,19,Friday,Q2,300.97,18.0582,-2.5051063829787235,True,-2.9851063829787234,4-6%,100-500,Same/next day,4,VA
25228,Medium,0.09,20.89,11.52,2066,Claudia Webb,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,"Iris® 3-Drawer Stacking Bin, Black",0.83,United States,South,North Carolina,Indian Trail,28079,2015-03-26,2015-03-27,-133.546,7,146.5,85833,1143,False,False,False,Sam,1,2015-03-01,Mar,13,Thursday,Q1,146.23000000000002,13.1607,-0.9115767918088736,True,-1.7415767918088736,7-9%,100-500,Same/next day,3,NC
24748,Critical,0.09,20.99,4.81,2066,Claudia Webb,Express Air,Home Office,Technology,Telephones and Communication,Medium Box,1726 Digital Answering Machine,0.58,United States,South,North Carolina,Indian Trail,28079,2015-03-31,2015-04-01,272.69399999999996,2,38.98,85834,1144,False,False,False,Sam,1,2015-03-01,Mar,14,Tuesday,Q1,41.98,3.7781999999999996,6.995741405849153,False,6.415741405849153,7-9%,<100,Same/next day,1,NC
25381,Low,0.1,4.24,5.41,2066,Claudia Webb,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Storex DuraTech Recycled Plastic Frosted Binders,0.35,United States,South,North Carolina,Indian Trail,28079,2015-04-19,2015-04-23,-61.6,8,34.16,85835,1145,False,False,False,Sam,4,2015-04-01,Apr,16,Sunday,Q2,33.92,3.3920000000000003,-1.8032786885245904,True,-2.1532786885245905,10%+,<100,4-7 days,4,NC
21901,Medium,0.1,40.98,6.5,2069,Elsie Boykin,Regular Air,Consumer,Technology,Computer Peripherals,Small Box,Targus USB Numeric Keypad,0.74,United States,South,Kentucky,Fort Thomas,41075,2015-01-12,2015-01-14,66.852,3,120.34,88554,1146,False,False,False,Sam,2,2015-01-01,Jan,3,Monday,Q1,122.94,12.294,0.5555260096393552,False,-0.18447399036064482,10%+,100-500,2-3 days,3,KY
19567,Low,0.07,35.99,5.99,2070,Kelly Collins,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory41,0.38,United States,Central,Michigan,Eastpointe,48021,2015-05-16,2015-05-20,17.83980000000001,5,153.61,88558,1147,False,True,False,Chris,4,2015-05-01,May,20,Saturday,Q2,179.95000000000002,12.596500000000002,0.11613697024933278,False,-0.2638630297506672,7-9%,100-500,4-7 days,4,MI
20498,Not Specified,0.03,60.98,1.99,2071,Victor Cherry,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,Imation 5.2GB DVD-RAM,0.5,United States,Central,Michigan,Farmington Hills,48336,2015-02-01,2015-02-01,976.2672,23,1414.88,88555,1148,False,True,False,Chris,0,2015-02-01,Feb,5,Sunday,Q1,1402.54,42.0762,0.69,False,0.18999999999999995,1-3%,500-2k,Same/next day,5,MI
20499,Not Specified,0.04,3.08,0.99,2071,Victor Cherry,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 481,0.37,United States,Central,Michigan,Farmington Hills,48336,2015-02-01,2015-02-02,23.2047,11,33.63,88555,1149,False,True,False,Chris,1,2015-02-01,Feb,5,Sunday,Q1,33.88,1.3552000000000002,0.69,False,0.31999999999999995,4-6%,<100,Same/next day,5,MI
19568,Low,0.08,65.99,5.92,2071,Victor Cherry,Express Air,Corporate,Technology,Telephones and Communication,Small Box,i500plus,0.58,United States,Central,Michigan,Farmington Hills,48336,2015-05-16,2015-05-23,183.84300000000002,20,1063.81,88558,1150,False,True,False,Chris,7,2015-05-01,May,20,Saturday,Q2,1319.8,105.584,0.17281563437079933,False,-0.40718436562920063,7-9%,500-2k,4-7 days,4,MI
20500,Not Specified,0.0,10.31,1.79,2072,Malcolm S Lanier,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Speediset Carbonless Redi-Letter® 7"" x 8 1/2""",0.38,United States,Central,Michigan,Flint,48505,2015-02-01,2015-02-03,167.46299999999997,23,242.7,88555,1151,False,True,False,Chris,2,2015-02-01,Feb,5,Sunday,Q1,237.13000000000002,0.0,0.6899999999999998,False,0.30999999999999983,0%,100-500,2-3 days,5,MI
20824,High,0.09,260.98,41.91,2072,Malcolm S Lanier,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",0.59,United States,Central,Michigan,Flint,48505,2015-02-11,2015-02-13,1307.2692,14,3377.06,88556,1152,False,False,False,Chris,2,2015-02-01,Feb,7,Wednesday,Q1,3653.7200000000003,328.83480000000003,0.3871027461756676,False,-0.20289725382433238,7-9%,2k-10k,2-3 days,2,MI
20825,High,0.01,10.52,7.94,2072,Malcolm S Lanier,Regular Air,Corporate,Furniture,Office Furnishings,Small Pack,Ultra Door Pull Handle,0.52,United States,Central,Michigan,Flint,48505,2015-02-11,2015-02-13,-15.818400000000002,11,123.93,88556,1153,False,False,False,Chris,2,2015-02-01,Feb,7,Wednesday,Q1,115.72,1.1572,-0.1276397966594045,True,-0.6476397966594045,1-3%,100-500,2-3 days,2,MI
20826,High,0.02,5.98,7.5,2072,Malcolm S Lanier,Express Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1920,0.4,United States,Central,Michigan,Flint,48505,2015-02-11,2015-02-13,-55.83240000000001,14,93.96,88556,1154,False,False,False,Chris,2,2015-02-01,Feb,7,Wednesday,Q1,83.72,1.6744,-0.5942145593869733,True,-0.9942145593869733,1-3%,<100,2-3 days,2,MI
24677,Not Specified,0.05,291.73,48.8,2073,Evan Kelley,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs,0.56,United States,Central,Michigan,Garden City,48135,2015-04-07,2015-04-09,550.3808,6,1818.41,88557,1155,False,False,False,Chris,2,2015-04-01,Apr,15,Tuesday,Q2,1750.38,87.519,0.30267145473243107,False,-0.257328545267569,4-6%,500-2k,2-3 days,5,MI
24094,Low,0.09,1.48,0.7,2081,Matthew Conway,Regular Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,Binder Clips by OIC,0.37,United States,East,New York,Ithaca,14853,2015-01-03,2015-01-05,1.68,6,8.95,86092,1156,False,False,False,Erin,2,2015-01-01,Jan,1,Saturday,Q1,8.879999999999999,0.7991999999999999,0.1877094972067039,False,-0.1822905027932961,7-9%,<100,2-3 days,4,NY
21697,Low,0.06,38.06,4.5,2089,Annie Odom,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Fellowes Superior 10 Outlet Split Surge Protector,0.56,United States,East,New York,New City,10956,2015-06-30,2015-07-06,450.45959999999997,17,652.84,88348,1157,False,False,False,Erin,6,2015-06-01,Jun,27,Tuesday,Q2,647.02,38.8212,0.69,False,0.1299999999999999,4-6%,500-2k,4-7 days,4,NY
21698,Low,0.08,599.99,24.49,2089,Annie Odom,Regular Air,Corporate,Technology,Copiers and Fax,Large Box,Hewlett Packard LaserJet 3310 Copier,0.37,United States,East,New York,New City,10956,2015-06-30,2015-07-08,8798.183099999998,22,12750.99,88348,1158,False,False,False,Erin,8,2015-06-01,Jun,27,Tuesday,Q2,13199.78,1055.9824,0.6899999999999998,False,0.31999999999999984,7-9%,10k+,8+ days,4,NY
21699,Low,0.1,3.98,2.97,2089,Annie Odom,Express Air,Corporate,Office Supplies,Paper,Wrap Bag,Unpadded Memo Slips,0.35,United States,East,New York,New City,10956,2015-06-30,2015-07-04,-5.385,5,20.54,88348,1159,False,False,False,Erin,4,2015-06-01,Jun,27,Tuesday,Q2,19.9,1.99,-0.2621713729308666,True,-0.6121713729308667,10%+,<100,4-7 days,4,NY
18696,Medium,0.08,400.98,42.52,2094,Vernon Hirsch Singleton,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Bretford CR8500 Series Meeting Room Furniture,0.71,United States,West,California,Chico,95928,2015-02-05,2015-02-06,3031.9724,20,7840.04,86629,1160,False,False,False,William,1,2015-02-01,Feb,6,Thursday,Q1,8019.6,641.5680000000001,0.38672920036122266,False,-0.3232707996387773,7-9%,2k-10k,Same/next day,3,CA
18417,Medium,0.1,300.97,7.18,2097,Patsy Shea,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Gyration Ultra Professional Cordless Optical Suite,0.48,United States,South,South Carolina,Hilton Head Island,29915,2015-04-18,2015-04-19,138.018,4,1094.33,87889,1161,False,True,False,Sam,1,2015-04-01,Apr,16,Saturday,Q2,1203.88,120.38800000000002,0.1261210055467729,False,-0.35387899445322707,10%+,500-2k,Same/next day,3,SC
18418,Medium,0.06,39.89,3.04,2098,Tracy Dyer,Regular Air,Home Office,Furniture,Office Furnishings,Wrap Bag,Ultra Commercial Grade Dual Valve Door Closer,0.53,United States,South,South Carolina,Mount Pleasant,29464,2015-04-18,2015-04-20,38.874,10,389.97,87889,1162,False,True,False,Sam,2,2015-04-01,Apr,16,Saturday,Q2,398.9,23.933999999999997,0.09968459112239403,False,-0.430315408877606,4-6%,100-500,2-3 days,3,SC
22234,Not Specified,0.07,14.56,3.5,2099,Nathan Fox,Regular Air,Home Office,Office Supplies,Appliances,Small Box,Acco 6 Outlet Guardian Premium Surge Suppressor,0.58,United States,South,South Carolina,Myrtle Beach,29577,2015-01-08,2015-01-09,-45.528000000000006,6,84.59,87888,1163,False,False,False,Sam,1,2015-01-01,Jan,2,Thursday,Q1,87.36,6.115200000000001,-0.5382196477124956,True,-1.1182196477124955,7-9%,<100,Same/next day,5,SC
